ip_address,username,failed_attempts,successful_attempts,time_window,label
192.168.214.109,guest,0,0,10,0
192.168.51.11,test,2,1,10,0
192.168.211.181,admin,2,0,10,0
192.168.208.185,test,3,0,10,0
192.168.52.122,test,1,1,30,0
192.168.250.14,admin,2,0,30,0
192.168.208.185,user,2,0,1,0
192.168.196.225,user,3,0,30,0
192.168.205.246,test,2,1,1,0
192.168.209.244,guest,56,0,30,1
192.168.133.177,user,3,1,5,0
192.168.6.230,admin,3,1,1,0
192.168.187.156,test,21,0,5,1
192.168.176.114,admin,2,1,1,0
192.168.12.236,user,2,0,30,0
192.168.141.220,user,75,0,10,1
192.168.248.200,user,0,0,5,0
192.168.152.83,guest,1,0,30,0
192.168.179.184,guest,1,0,10,0
192.168.97.253,user,1,0,30,0
192.168.132.46,test,3,1,5,0
192.168.182.61,user,3,1,1,0
192.168.42.32,test,34,0,1,1
192.168.59.88,user,23,0,1,1
192.168.222.66,admin,103,0,10,1
192.168.98.43,user,3,0,10,0
192.168.170.42,user,3,0,5,0
192.168.212.226,admin,128,0,5,1
192.168.254.54,user,118,0,30,1
192.168.236.3,guest,2,1,5,0
192.168.142.148,guest,1,1,10,0
192.168.24.161,test,200,0,10,1
192.168.205.252,test,3,0,5,0
192.168.103.188,test,3,0,5,0
192.168.186.112,guest,3,1,10,0
192.168.39.160,user,0,0,1,0
192.168.19.85,admin,1,1,1,0
192.168.116.168,admin,2,0,1,0
192.168.135.38,admin,1,1,10,0
192.168.195.18,test,2,0,30,0
192.168.163.97,user,66,0,10,1
192.168.159.189,admin,3,1,5,0
192.168.23.4,test,189,0,10,1
192.168.128.48,admin,2,0,10,0
192.168.251.76,user,3,0,5,0
192.168.132.149,guest,0,0,1,0
192.168.165.212,user,3,1,1,0
192.168.147.127,test,110,0,30,1
192.168.73.195,admin,1,1,10,0
192.168.40.205,test,2,0,1,0
192.168.149.216,user,0,0,10,0
192.168.65.123,guest,127,0,1,1
192.168.51.115,user,92,0,1,1
192.168.196.178,admin,102,0,30,1
192.168.57.104,user,63,0,10,1
192.168.51.70,user,3,0,1,0
192.168.154.20,guest,2,1,10,0
192.168.72.187,user,0,1,10,0
192.168.197.74,user,3,0,30,0
192.168.248.8,user,2,1,10,0
192.168.13.24,admin,26,0,30,1
192.168.139.200,guest,114,0,1,1
192.168.189.56,test,0,0,10,0
192.168.92.110,admin,2,1,1,0
192.168.183.180,test,3,0,10,0
192.168.128.199,admin,0,1,5,0
192.168.120.195,test,2,1,5,0
192.168.196.34,user,1,1,5,0
192.168.249.243,admin,1,1,10,0
192.168.74.178,guest,2,1,1,0
192.168.39.208,guest,0,1,30,0
192.168.77.226,user,38,0,1,1
192.168.55.44,test,1,1,10,0
192.168.166.134,guest,2,1,10,0
192.168.202.16,admin,3,1,1,0
192.168.183.131,guest,0,1,30,0
192.168.48.170,guest,111,0,30,1
192.168.48.170,admin,3,0,30,0
192.168.60.28,admin,78,0,10,1
192.168.149.225,admin,27,0,10,1
192.168.201.4,user,0,0,1,0
192.168.134.17,user,0,1,1,0
192.168.10.189,guest,1,1,10,0
192.168.160.151,test,2,1,5,0
192.168.242.68,test,1,1,30,0
192.168.237.111,admin,52,0,1,1
192.168.25.154,guest,76,0,1,1
192.168.18.30,test,1,0,10,0
192.168.147.220,admin,0,1,5,0
192.168.147.158,user,109,0,10,1
192.168.71.162,test,1,1,1,0
192.168.190.62,guest,1,1,10,0
192.168.234.25,guest,1,1,10,0
192.168.49.11,test,3,1,5,0
192.168.29.109,admin,3,0,30,0
192.168.225.216,admin,3,1,1,0
192.168.158.67,test,2,0,5,0
192.168.241.125,admin,2,0,30,0
192.168.242.64,test,0,0,30,0
192.168.205.229,admin,2,0,30,0
192.168.48.144,admin,1,1,1,0
192.168.25.147,test,53,0,5,1
192.168.155.90,user,2,0,10,0
192.168.145.153,guest,2,1,1,0
192.168.77.218,test,68,0,30,1
192.168.46.136,admin,176,0,5,1
192.168.19.220,test,1,1,10,0
192.168.194.219,user,1,0,30,0
192.168.80.44,guest,128,0,1,1
192.168.214.109,test,3,1,1,0
192.168.187.30,admin,1,0,30,0
192.168.2.158,guest,144,0,5,1
192.168.228.97,user,58,0,30,1
192.168.237.17,user,2,0,1,0
192.168.94.114,user,160,0,10,1
192.168.155.42,test,2,1,30,0
192.168.213.90,admin,0,0,10,0
192.168.223.165,user,3,1,1,0
192.168.151.40,test,3,1,30,0
192.168.192.184,admin,2,1,30,0
192.168.32.187,admin,143,0,10,1
192.168.86.120,guest,1,0,10,0
192.168.22.220,test,3,0,30,0
192.168.93.227,guest,3,0,5,0
192.168.46.234,guest,3,0,5,0
192.168.140.101,admin,3,0,30,0
192.168.118.99,guest,181,0,1,1
192.168.143.228,admin,1,1,30,0
192.168.152.148,test,3,0,5,0
192.168.87.22,guest,3,0,30,0
192.168.232.177,test,131,0,30,1
192.168.155.113,guest,2,0,5,0
192.168.151.238,test,1,0,5,0
192.168.174.56,user,103,0,5,1
192.168.108.120,admin,2,1,1,0
192.168.48.84,user,1,0,10,0
192.168.156.180,test,3,1,30,0
192.168.149.217,test,186,0,10,1
192.168.40.101,test,0,1,30,0
192.168.17.43,admin,0,0,5,0
192.168.197.21,user,3,1,30,0
192.168.186.83,test,64,0,10,1
192.168.98.214,test,3,0,5,0
192.168.67.42,guest,3,0,10,0
192.168.250.236,guest,77,0,30,1
192.168.7.61,test,1,1,1,0
192.168.144.104,test,185,0,1,1
192.168.50.28,guest,1,1,30,0
192.168.88.116,user,2,0,1,0
192.168.194.174,user,0,1,1,0
192.168.17.170,admin,2,0,30,0
192.168.33.205,user,53,0,30,1
192.168.26.68,user,149,0,30,1
192.168.12.6,admin,92,0,5,1
192.168.192.172,admin,1,0,30,0
192.168.242.145,user,1,1,10,0
192.168.0.70,admin,3,0,30,0
192.168.83.171,guest,0,0,5,0
192.168.149.13,test,0,1,1,0
192.168.158.179,test,2,0,5,0
192.168.165.28,guest,53,0,10,1
192.168.25.130,admin,2,0,10,0
192.168.78.217,user,1,1,10,0
192.168.254.80,test,1,1,30,0
192.168.216.58,admin,3,0,1,0
192.168.90.54,admin,1,0,5,0
192.168.173.146,test,38,0,1,1
192.168.185.164,guest,1,1,30,0
192.168.202.61,admin,2,0,10,0
192.168.174.245,user,1,1,5,0
192.168.217.251,user,2,1,30,0
192.168.21.37,guest,3,0,30,0
192.168.81.62,admin,78,0,1,1
192.168.163.201,admin,2,0,1,0
192.168.47.221,guest,1,0,5,0
192.168.240.20,guest,54,0,1,1
192.168.254.168,guest,2,1,10,0
192.168.87.181,user,1,1,10,0
192.168.80.130,guest,161,0,5,1
192.168.125.244,guest,189,0,30,1
192.168.176.195,admin,95,0,5,1
192.168.161.242,user,1,1,5,0
192.168.199.245,user,2,1,5,0
192.168.212.131,admin,178,0,10,1
192.168.213.88,admin,3,1,10,0
192.168.9.174,test,3,0,5,0
192.168.187.36,admin,2,1,30,0
192.168.176.59,user,144,0,5,1
192.168.11.32,guest,190,0,1,1
192.168.10.34,guest,2,0,10,0
192.168.118.69,test,50,0,5,1
192.168.5.222,test,1,1,10,0
192.168.199.76,guest,142,0,1,1
192.168.48.59,test,1,0,5,0
192.168.170.66,admin,2,0,1,0
192.168.171.243,user,3,0,30,0
192.168.74.120,guest,40,0,10,1
192.168.25.189,test,125,0,5,1
192.168.86.251,guest,2,0,5,0
192.168.162.17,test,2,0,10,0
192.168.149.188,user,52,0,5,1
192.168.63.34,test,193,0,30,1
192.168.32.92,user,1,1,10,0
192.168.0.71,user,2,0,30,0
192.168.95.45,user,2,0,1,0
192.168.143.72,test,1,1,1,0
192.168.180.184,admin,187,0,1,1
192.168.11.123,admin,135,0,10,1
192.168.69.131,test,133,0,5,1
192.168.172.81,user,25,0,1,1
192.168.136.157,guest,64,0,10,1
192.168.224.35,user,0,0,5,0
192.168.218.120,guest,129,0,10,1
192.168.8.191,test,170,0,30,1
192.168.53.49,test,122,0,30,1
192.168.170.56,test,1,1,5,0
192.168.202.61,test,2,1,10,0
192.168.201.23,admin,0,0,10,0
192.168.198.188,test,1,0,10,0
192.168.54.128,test,1,0,10,0
192.168.192.67,guest,0,1,10,0
192.168.26.28,guest,0,0,5,0
192.168.246.141,test,67,0,30,1
192.168.248.93,test,1,0,30,0
192.168.57.33,admin,3,0,10,0
192.168.133.4,test,58,0,1,1
192.168.84.120,user,113,0,30,1
192.168.3.197,guest,131,0,5,1
192.168.161.83,user,1,0,5,0
192.168.215.174,guest,2,0,10,0
192.168.92.4,test,78,0,10,1
192.168.15.246,guest,47,0,30,1
192.168.208.95,admin,2,1,30,0
192.168.222.152,guest,3,0,1,0
192.168.220.229,test,3,0,30,0
192.168.199.142,test,2,1,30,0
192.168.184.38,admin,2,0,10,0
192.168.207.134,admin,2,1,1,0
192.168.158.153,user,3,1,1,0
192.168.6.21,admin,139,0,5,1
192.168.50.95,guest,3,1,5,0
192.168.215.153,user,2,1,5,0
192.168.172.178,guest,0,1,10,0
192.168.238.141,admin,1,1,1,0
192.168.19.46,admin,0,1,10,0
192.168.229.213,guest,1,1,1,0
192.168.222.204,guest,2,1,5,0
192.168.29.21,test,3,1,10,0
192.168.0.232,test,0,0,5,0
192.168.79.199,admin,112,0,1,1
192.168.18.209,admin,134,0,5,1
192.168.119.73,user,3,0,10,0
192.168.5.109,test,2,0,30,0
192.168.155.137,user,0,1,1,0
192.168.51.226,guest,3,1,1,0
192.168.125.191,admin,181,0,30,1
192.168.250.119,user,3,1,30,0
192.168.33.113,admin,156,0,10,1
192.168.127.159,user,1,0,5,0
192.168.1.225,test,1,0,10,0
192.168.229.54,admin,0,0,5,0
192.168.255.146,guest,3,0,5,0
192.168.187.201,test,3,0,10,0
192.168.201.137,guest,1,1,10,0
192.168.166.244,test,3,1,1,0
192.168.148.32,guest,2,0,30,0
192.168.62.72,guest,76,0,30,1
192.168.131.180,test,2,1,10,0
192.168.5.37,user,2,0,10,0
192.168.137.247,guest,2,0,30,0
192.168.241.32,guest,1,0,30,0
192.168.13.39,admin,52,0,30,1
192.168.254.168,user,1,1,10,0
192.168.112.160,guest,3,1,10,0
192.168.212.79,guest,46,0,10,1
192.168.128.245,admin,3,1,10,0
192.168.102.130,test,134,0,30,1
192.168.226.140,guest,83,0,5,1
192.168.65.128,test,1,1,1,0
192.168.183.111,test,0,1,10,0
192.168.135.200,guest,2,1,5,0
192.168.144.12,user,28,0,5,1
192.168.185.144,user,3,0,5,0
192.168.85.231,user,0,1,30,0
192.168.2.254,admin,1,0,5,0
192.168.110.148,guest,1,1,5,0
192.168.226.76,guest,0,0,5,0
192.168.183.56,admin,45,0,5,1
192.168.40.94,guest,97,0,5,1
192.168.200.203,admin,0,0,1,0
192.168.208.104,guest,167,0,5,1
192.168.231.13,test,0,1,5,0
192.168.67.147,test,0,1,1,0
192.168.154.55,admin,2,1,30,0
192.168.114.52,guest,137,0,5,1
192.168.239.248,admin,2,1,5,0
192.168.131.183,test,3,0,1,0
192.168.109.13,user,1,1,5,0
192.168.3.56,guest,3,0,30,0
192.168.99.120,test,0,0,1,0
192.168.235.253,user,3,0,1,0
192.168.33.110,user,0,1,10,0
192.168.203.33,admin,2,0,1,0
192.168.50.116,guest,2,0,10,0
192.168.196.19,test,2,1,5,0
192.168.63.78,admin,102,0,5,1
192.168.127.13,guest,0,1,10,0
192.168.120.159,admin,79,0,5,1
192.168.15.220,guest,0,0,30,0
192.168.154.222,guest,2,0,30,0
192.168.198.186,admin,2,0,30,0
192.168.49.67,guest,134,0,30,1
192.168.226.30,admin,0,0,10,0
192.168.68.223,user,1,1,30,0
192.168.190.106,guest,2,1,10,0
192.168.118.240,user,3,0,30,0
192.168.170.8,guest,3,1,1,0
192.168.203.126,test,0,0,30,0
192.168.92.22,test,3,1,1,0
192.168.42.69,test,1,1,1,0
192.168.106.172,user,3,0,1,0
192.168.99.1,user,1,0,1,0
192.168.12.135,test,0,0,30,0
192.168.172.60,admin,1,1,10,0
192.168.116.170,admin,0,1,5,0
192.168.60.205,user,2,1,5,0
192.168.194.97,test,2,0,1,0
192.168.163.36,guest,2,1,5,0
192.168.192.49,test,121,0,5,1
192.168.204.184,guest,200,0,5,1
192.168.245.167,test,28,0,1,1
192.168.10.24,admin,153,0,30,1
192.168.155.248,admin,2,1,5,0
192.168.205.103,guest,67,0,1,1
192.168.19.133,user,0,1,10,0
192.168.12.50,user,0,1,5,0
192.168.42.140,guest,102,0,10,1
192.168.111.32,guest,2,0,30,0
192.168.97.170,test,1,1,10,0
192.168.227.90,admin,0,0,1,0
192.168.208.237,test,3,1,10,0
192.168.253.232,guest,2,1,1,0
192.168.142.62,guest,60,0,5,1
192.168.23.45,test,122,0,10,1
192.168.65.46,user,1,1,10,0
192.168.46.139,user,2,1,5,0
192.168.116.207,guest,0,1,30,0
192.168.55.232,user,157,0,10,1
192.168.110.46,test,2,0,10,0
192.168.176.62,test,3,0,30,0
192.168.163.235,guest,2,1,10,0
192.168.187.78,test,174,0,10,1
192.168.74.57,guest,145,0,5,1
192.168.186.212,user,0,0,30,0
192.168.15.28,admin,0,0,5,0
192.168.196.85,test,0,1,5,0
192.168.130.163,admin,0,1,10,0
192.168.36.154,user,3,1,30,0
192.168.118.30,admin,57,0,30,1
192.168.111.110,test,99,0,30,1
192.168.203.28,guest,2,1,10,0
192.168.95.231,test,0,1,5,0
192.168.61.226,user,2,0,5,0
192.168.110.58,test,1,0,5,0
192.168.156.70,admin,1,0,1,0
192.168.10.193,admin,2,0,1,0
192.168.138.200,test,127,0,5,1
192.168.246.7,admin,0,0,30,0
192.168.42.35,user,3,1,1,0
192.168.187.134,guest,55,0,10,1
192.168.11.60,admin,2,1,1,0
192.168.68.237,user,123,0,30,1
192.168.9.207,test,1,0,10,0
192.168.236.129,user,2,0,10,0
192.168.34.67,user,0,0,30,0
192.168.30.228,test,2,0,30,0
192.168.145.124,user,1,1,5,0
192.168.255.193,admin,2,1,5,0
192.168.182.250,test,2,0,5,0
192.168.46.205,user,1,0,10,0
192.168.67.158,user,2,1,5,0
192.168.174.146,admin,0,0,1,0
192.168.34.170,guest,1,1,5,0
192.168.167.17,admin,180,0,30,1
192.168.148.224,test,1,1,30,0
192.168.191.133,user,0,1,30,0
192.168.142.191,guest,1,1,10,0
192.168.184.215,admin,3,1,1,0
192.168.121.227,test,0,0,1,0
192.168.242.210,guest,3,0,5,0
192.168.81.2,user,1,0,1,0
192.168.244.149,guest,101,0,5,1
192.168.113.175,admin,0,1,5,0
192.168.99.161,admin,1,0,1,0
192.168.224.124,guest,1,1,5,0
192.168.75.156,guest,62,0,5,1
192.168.184.151,guest,1,0,1,0
192.168.250.47,guest,174,0,1,1
192.168.193.111,test,149,0,1,1
192.168.192.89,test,3,0,1,0
192.168.104.35,guest,82,0,5,1
192.168.185.138,guest,119,0,30,1
192.168.199.138,user,93,0,30,1
192.168.233.14,test,2,1,30,0
192.168.7.119,user,104,0,1,1
192.168.8.55,admin,198,0,5,1
192.168.149.198,test,120,0,10,1
192.168.58.23,guest,1,0,10,0
192.168.211.197,admin,3,0,5,0
192.168.10.156,admin,1,1,5,0
192.168.145.186,test,191,0,5,1
192.168.102.244,test,3,1,30,0
192.168.183.192,admin,122,0,10,1
192.168.214.19,test,3,1,5,0
192.168.101.171,admin,2,1,10,0
192.168.88.251,test,0,1,10,0
192.168.110.21,admin,0,1,30,0
192.168.164.180,test,128,0,10,1
192.168.118.5,guest,1,1,30,0
192.168.216.71,user,1,0,10,0
192.168.198.78,test,1,1,10,0
192.168.23.93,user,1,1,30,0
192.168.103.130,admin,0,1,30,0
192.168.203.175,guest,50,0,30,1
192.168.49.229,test,67,0,30,1
192.168.41.58,test,2,0,10,0
192.168.18.8,user,24,0,5,1
192.168.65.80,user,0,0,1,0
192.168.255.39,test,1,1,10,0
192.168.174.206,guest,2,0,5,0
192.168.107.84,guest,123,0,1,1
192.168.140.73,guest,165,0,10,1
192.168.214.208,admin,146,0,1,1
192.168.198.231,guest,3,0,10,0
192.168.172.107,admin,69,0,5,1
192.168.231.228,test,1,0,30,0
192.168.233.157,guest,112,0,10,1
192.168.181.204,user,61,0,30,1
192.168.45.41,test,0,0,30,0
192.168.240.135,user,95,0,30,1
192.168.80.165,test,0,0,1,0
192.168.192.61,test,0,1,10,0
192.168.1.162,guest,3,0,10,0
192.168.8.1,user,41,0,10,1
192.168.241.43,admin,3,0,1,0
192.168.69.162,user,3,1,30,0
192.168.185.106,test,135,0,30,1
192.168.111.154,user,123,0,10,1
192.168.149.233,test,0,0,30,0
192.168.108.112,user,2,0,10,0
192.168.191.165,guest,2,1,1,0
192.168.16.170,guest,0,0,10,0
192.168.0.204,user,1,1,10,0
192.168.129.221,test,0,0,1,0
192.168.192.199,admin,101,0,30,1
192.168.81.209,user,0,1,5,0
192.168.217.78,admin,133,0,1,1
192.168.218.117,user,3,1,1,0
192.168.131.131,guest,3,0,30,0
192.168.36.128,guest,0,0,30,0
192.168.167.30,admin,1,1,5,0
192.168.30.26,admin,3,0,1,0
192.168.70.61,test,63,0,1,1
192.168.38.71,test,0,0,30,0
192.168.249.185,test,108,0,30,1
192.168.215.76,admin,1,0,10,0
192.168.129.161,admin,160,0,1,1
192.168.136.181,guest,2,1,30,0
192.168.73.152,user,3,1,10,0
192.168.103.136,test,0,1,10,0
192.168.53.157,test,0,1,10,0
192.168.218.112,admin,154,0,5,1
192.168.109.20,admin,1,1,10,0
192.168.208.130,admin,60,0,10,1
192.168.30.70,guest,0,0,5,0
192.168.233.115,user,2,1,1,0
192.168.1.100,guest,2,0,1,0
192.168.192.31,admin,1,0,1,0
192.168.88.180,user,124,0,30,1
192.168.51.72,test,0,1,30,0
192.168.191.9,admin,3,0,1,0
192.168.113.142,test,68,0,1,1
192.168.230.41,guest,2,0,1,0
192.168.139.179,guest,3,0,5,0
192.168.32.208,admin,27,0,1,1
192.168.222.109,user,2,1,5,0
192.168.38.81,test,0,0,10,0
192.168.174.148,user,1,0,5,0
192.168.220.234,guest,1,1,10,0
192.168.0.241,test,97,0,10,1
192.168.194.138,user,2,1,5,0
192.168.41.228,user,1,0,5,0
192.168.117.136,guest,101,0,30,1
192.168.201.164,user,1,1,30,0
192.168.132.16,admin,2,0,30,0
192.168.54.74,test,45,0,10,1
192.168.35.127,test,3,1,30,0
192.168.139.192,user,114,0,10,1
192.168.179.184,guest,0,1,5,0
192.168.172.63,guest,1,0,5,0
192.168.242.206,user,175,0,5,1
192.168.52.161,user,0,1,5,0
192.168.191.148,user,3,0,30,0
192.168.190.82,test,2,0,1,0
192.168.51.115,admin,0,0,10,0
192.168.66.12,test,154,0,10,1
192.168.39.246,test,3,0,1,0
192.168.235.2,admin,187,0,10,1
192.168.75.247,user,1,1,30,0
192.168.94.242,guest,0,0,1,0
192.168.252.158,test,0,0,1,0
192.168.78.19,guest,2,1,30,0
192.168.145.56,guest,2,1,10,0
192.168.246.23,user,3,1,10,0
192.168.217.51,test,157,0,1,1
192.168.84.30,admin,0,0,30,0
192.168.81.98,admin,2,0,10,0
192.168.146.199,user,1,1,10,0
192.168.154.220,admin,87,0,1,1
192.168.113.176,admin,2,1,10,0
192.168.84.231,test,3,1,1,0
192.168.73.9,test,3,0,1,0
192.168.184.104,user,67,0,5,1
192.168.137.60,user,2,0,10,0
192.168.5.235,guest,2,1,30,0
192.168.166.155,admin,1,0,30,0
192.168.52.174,user,3,1,1,0
192.168.254.46,guest,3,0,1,0
192.168.241.174,test,1,1,30,0
192.168.171.51,test,92,0,10,1
192.168.14.184,test,0,1,1,0
192.168.79.214,user,2,0,10,0
192.168.7.88,guest,1,0,30,0
192.168.209.97,test,1,0,30,0
192.168.219.233,guest,2,1,5,0
192.168.249.147,user,0,0,5,0
192.168.191.96,test,2,1,30,0
192.168.108.248,test,0,0,10,0
192.168.181.167,admin,2,1,1,0
192.168.203.121,admin,3,1,30,0
192.168.80.230,guest,3,0,5,0
192.168.91.51,user,96,0,10,1
192.168.178.221,guest,3,0,1,0
192.168.36.115,test,3,1,10,0
192.168.3.224,admin,2,0,1,0
192.168.82.231,admin,1,1,5,0
192.168.31.47,admin,3,1,10,0
192.168.139.36,test,3,0,10,0
192.168.122.40,user,1,0,10,0
192.168.215.99,user,184,0,30,1
192.168.185.98,test,3,0,5,0
192.168.151.55,test,3,1,30,0
192.168.9.58,admin,3,0,30,0
192.168.177.202,test,2,1,5,0
192.168.57.84,test,3,1,10,0
192.168.89.150,user,1,1,30,0
192.168.224.137,guest,3,1,1,0
192.168.172.153,test,2,0,30,0
192.168.84.163,admin,1,1,1,0
192.168.162.77,test,2,1,30,0
192.168.243.92,admin,3,0,1,0
192.168.240.174,guest,87,0,30,1
192.168.19.140,admin,3,1,30,0
192.168.223.149,admin,1,1,10,0
192.168.179.35,admin,197,0,30,1
192.168.13.216,admin,148,0,30,1
192.168.53.97,guest,3,1,30,0
192.168.36.115,user,3,1,1,0
192.168.211.8,guest,2,0,10,0
192.168.49.181,test,1,0,10,0
192.168.211.107,test,3,0,5,0
192.168.173.75,user,2,1,30,0
192.168.138.93,test,0,0,1,0
192.168.123.95,guest,191,0,1,1
192.168.2.68,test,35,0,10,1
192.168.127.24,admin,0,1,30,0
192.168.45.168,guest,165,0,1,1
192.168.129.249,guest,90,0,1,1
192.168.26.104,user,32,0,10,1
192.168.140.37,guest,2,1,1,0
192.168.48.49,test,1,1,5,0
192.168.169.241,user,0,0,10,0
192.168.112.235,test,3,1,30,0
192.168.119.53,user,1,0,30,0
192.168.44.150,test,117,0,1,1
192.168.29.113,user,2,1,30,0
192.168.125.9,test,24,0,1,1
192.168.146.62,user,66,0,30,1
192.168.222.206,admin,1,1,30,0
192.168.188.53,user,2,0,1,0
192.168.197.180,admin,2,1,30,0
192.168.29.248,test,0,0,30,0
192.168.196.19,user,150,0,10,1
192.168.56.95,test,93,0,1,1
192.168.29.91,admin,3,0,30,0
192.168.16.128,admin,0,0,1,0
192.168.182.215,admin,3,0,1,0
192.168.110.6,guest,3,1,30,0
192.168.197.215,admin,3,0,30,0
192.168.214.236,guest,0,0,10,0
192.168.226.9,guest,0,0,10,0
192.168.237.187,user,2,1,10,0
192.168.36.163,test,118,0,10,1
192.168.231.237,test,2,0,10,0
192.168.15.110,test,2,0,10,0
192.168.190.226,guest,3,1,5,0
192.168.179.5,test,0,0,10,0
192.168.73.2,user,68,0,1,1
192.168.26.65,admin,1,0,1,0
192.168.192.152,guest,1,0,10,0
192.168.80.209,admin,41,0,30,1
192.168.173.201,test,1,1,1,0
192.168.196.176,user,0,0,5,0
192.168.190.207,admin,1,0,1,0
192.168.164.19,test,0,1,5,0
192.168.56.216,guest,0,1,30,0
192.168.114.246,test,116,0,5,1
192.168.248.136,guest,158,0,1,1
192.168.23.199,test,2,0,5,0
192.168.58.21,user,145,0,10,1
192.168.22.1,guest,3,0,1,0
192.168.68.112,guest,3,1,1,0
192.168.99.50,test,1,1,5,0
192.168.175.40,guest,1,0,1,0
192.168.129.11,admin,111,0,30,1
192.168.95.24,user,179,0,5,1
192.168.110.249,test,1,0,5,0
192.168.46.110,test,1,0,10,0
192.168.56.164,admin,3,1,5,0
192.168.202.222,admin,2,0,10,0
192.168.237.76,guest,144,0,5,1
192.168.43.215,guest,108,0,30,1
192.168.66.36,user,0,0,5,0
192.168.160.72,guest,3,1,10,0
192.168.75.238,user,2,1,30,0
192.168.158.105,user,1,0,5,0
192.168.138.48,guest,0,1,10,0
192.168.102.201,user,2,1,5,0
192.168.26.216,test,2,0,30,0
192.168.116.96,user,1,1,5,0
192.168.29.63,user,138,0,10,1
192.168.169.34,guest,78,0,1,1
192.168.187.150,test,0,0,10,0
192.168.6.78,admin,2,0,5,0
192.168.10.178,admin,130,0,10,1
192.168.4.93,admin,1,0,1,0
192.168.186.113,guest,3,0,30,0
192.168.216.215,user,3,0,10,0
192.168.249.204,user,1,1,5,0
192.168.159.225,user,1,0,5,0
192.168.21.47,admin,1,0,1,0
192.168.215.195,guest,155,0,30,1
192.168.107.100,user,2,1,30,0
192.168.57.225,guest,0,1,5,0
192.168.28.179,guest,39,0,1,1
192.168.32.4,user,3,1,1,0
192.168.28.89,admin,71,0,30,1
192.168.115.94,test,3,1,5,0
192.168.5.82,test,2,0,5,0
192.168.42.192,admin,3,1,30,0
192.168.197.35,user,2,1,30,0
192.168.148.28,guest,1,1,1,0
192.168.39.217,admin,2,0,1,0
192.168.198.124,test,0,0,10,0
192.168.156.132,user,1,1,5,0
192.168.109.105,admin,2,0,5,0
192.168.242.178,admin,155,0,5,1
192.168.49.71,test,2,0,5,0
192.168.199.222,guest,0,0,1,0
192.168.18.50,user,3,1,10,0
192.168.134.1,admin,79,0,5,1
192.168.131.236,admin,136,0,30,1
192.168.66.128,user,3,0,1,0
192.168.162.120,test,0,0,5,0
192.168.201.44,admin,3,1,1,0
192.168.183.113,guest,191,0,5,1
192.168.198.121,admin,2,0,5,0
192.168.182.40,user,1,0,5,0
192.168.123.55,user,1,1,30,0
192.168.166.89,user,0,1,5,0
192.168.240.212,test,1,0,10,0
192.168.201.79,admin,2,0,10,0
192.168.134.49,test,2,0,1,0
192.168.117.217,admin,138,0,1,1
192.168.90.60,admin,1,1,30,0
192.168.129.139,guest,124,0,5,1
192.168.73.163,test,1,0,30,0
192.168.215.201,test,2,0,5,0
192.168.113.32,user,151,0,10,1
192.168.245.170,guest,1,1,30,0
192.168.40.245,admin,109,0,10,1
192.168.220.158,user,3,1,30,0
192.168.88.191,test,3,0,30,0
192.168.211.112,test,81,0,10,1
192.168.6.20,guest,1,1,1,0
192.168.222.180,user,0,1,10,0
192.168.181.42,test,3,0,30,0
192.168.162.47,user,195,0,30,1
192.168.233.10,test,1,0,10,0
192.168.221.167,admin,2,1,10,0
192.168.90.163,guest,56,0,5,1
192.168.27.241,test,2,1,1,0
192.168.8.85,user,3,1,30,0
192.168.121.243,test,42,0,30,1
192.168.190.32,user,37,0,5,1
192.168.212.120,test,62,0,5,1
192.168.95.1,admin,1,1,10,0
192.168.41.184,admin,2,1,5,0
192.168.248.62,test,1,1,30,0
192.168.90.178,user,3,1,30,0
192.168.34.13,admin,82,0,1,1
192.168.202.238,user,0,0,5,0
192.168.69.83,user,2,0,30,0
192.168.122.28,user,0,0,1,0
192.168.170.19,guest,1,1,10,0
192.168.93.141,admin,1,0,1,0
192.168.144.122,admin,29,0,1,1
192.168.133.169,guest,3,0,1,0
192.168.19.50,user,0,1,5,0
192.168.108.241,user,95,0,5,1
192.168.129.103,admin,1,1,30,0
192.168.51.31,user,3,1,5,0
192.168.203.232,guest,2,0,30,0
192.168.247.161,admin,0,1,1,0
192.168.94.81,guest,98,0,1,1
192.168.185.137,test,43,0,5,1
192.168.53.143,guest,0,0,30,0
192.168.160.30,guest,3,0,1,0
192.168.207.121,guest,1,0,5,0
192.168.143.208,guest,47,0,10,1
192.168.252.15,guest,1,0,1,0
192.168.173.231,user,0,0,10,0
192.168.108.215,user,153,0,30,1
192.168.17.61,test,82,0,10,1
192.168.188.105,guest,1,1,1,0
192.168.20.59,test,3,0,5,0
192.168.172.16,guest,2,0,30,0
192.168.14.4,test,0,1,10,0
192.168.178.61,user,3,1,30,0
192.168.156.14,user,1,1,30,0
192.168.47.112,admin,0,1,1,0
192.168.239.250,test,24,0,30,1
192.168.198.30,user,3,1,5,0
192.168.225.88,user,1,0,30,0
192.168.131.133,admin,0,0,1,0
192.168.130.10,guest,1,1,30,0
192.168.98.64,admin,3,1,10,0
192.168.18.226,test,1,1,10,0
192.168.225.249,guest,45,0,10,1
192.168.239.52,user,3,0,1,0
192.168.228.173,guest,1,0,10,0
192.168.255.13,admin,3,0,10,0
192.168.135.15,user,20,0,10,1
192.168.69.192,test,0,1,10,0
192.168.118.30,user,134,0,1,1
192.168.198.74,admin,190,0,5,1
